CID,segment,country,city,state,zipcode,region,date
JD15895,Corp,United States,Las Vegas,Nevada,89115,W,12/12/2012
JD15895,Corp,United States,Las Vegas,Nevada,89115,W,12/12/2012
FM14380,Cons,United States,Amarillo,Texas,79109,C,7/18/2012
MP17965,Corp,United States,Middletown,Connecticut,6457,E,2/10/2012
HR14830,Corp,United States,New York City,NY,10035,E,3/25/2014
HR14830,Corp,United States,New York City,NY,10035,E,3/25/2014
HR14830,Corp,United States,New York City,NY,10035,E,3/25/2014
BW11065,Cons,United States,Philadelphia,Pennsylvania,19120,E,2/6/2014
MS17710,Cons,United States,Fresno,California,93727,W,3/24/2011
SJ20125,Home,United States,Franklin,Tennessee,37064,S,9/22/2012
SJ20125,Home,United States,Franklin,Tennessee,37064,S,9/22/2012
SJ20125,Home,United States,Franklin,Tennessee,37064,S,9/22/2012
SJ20125,Home,United States,Franklin,Tennessee,37064,S,9/22/2012
SJ20125,Home,United States,Franklin,Tennessee,37064,S,9/22/2012
VS21820,Cons,United States,Raleigh,North Carolina,27604,S,1/13/2013
VS21820,Cons,United States,Raleigh,North Carolina,27604,S,1/13/2013
VS21820,Cons,United States,Raleigh,North Carolina,27604,S,1/13/2013
DK13090,Cons,United States,Clinton,MD,20735,E,2/14/2013
DK13090,Cons,United States,Clinton,MD,20735,E,2/14/2013
DK13090,Cons,United States,Clinton,MD,20735,E,2/14/2013
DK13090,Cons,United States,Clinton,MD,20735,E,2/14/2013
MG17680,Home,United States,Los Angeles,California,90049,W,9/6/2014
MG17680,Home,United States,Los Angeles,California,90049,W,9/6/2014
DP13390,Home,United States,North Las Vegas,Nevada,89031,W,10/22/2013
DP13390,Home,United States,North Las Vegas,Nevada,89031,W,10/22/2013
DP13390,Home,United States,North Las Vegas,Nevada,89031,W,10/22/2013
CJ12010,Cons,United States,San Francisco,California,94109,W,1/27/2014
CW11905,Home,United States,Cranston,Rhode Island,2920,E,9/12/2014
GW14605,Cons,United States,Jackson,Tennessee,38301,S,10/22/2013
PP18955,Home,United States,Newark,Delaware,19711,E,1/9/2011
PP18955,Home,United States,Newark,Delaware,19711,E,1/9/2011
PW19030,Corp,United States,Los Angeles,California,90036,W,5/16/2011
PW19030,Corp,United States,Rome,NY,13440,E,3/2/2012
CY12745,Corp,United States,Chicago,Illinois,60610,C,1/11/2014
CY12745,Corp,United States,Chicago,Illinois,60610,C,1/11/2014
BW11110,Corp,United States,San Diego,California,92105,W,1/5/2012
BW11110,Corp,United States,San Diego,California,92105,W,1/5/2012
BW11110,Corp,United States,San Diego,California,92105,W,1/5/2012
BW11110,Corp,United States,San Diego,California,92105,W,1/5/2012
MB18085,Cons,United States,Houston,Texas,77036,C,5/14/2013
CR12820,Home,United States,West Palm Beach,FL,33407,S,1/24/2012
EB14110,Cons,United States,Los Angeles,California,90045,W,4/13/2012
EB14110,Cons,United States,Los Angeles,California,90045,W,4/13/2012
SH19975,Corp,United States,Seattle,Washington,98103,W,9/25/2012
SH19975,Corp,United States,Seattle,Washington,98103,W,9/25/2012
SH19975,Corp,United States,Seattle,Washington,98103,W,9/25/2012
CV12295,Cons,United States,Des Moines,Iowa,50315,C,2/4/2011
CV12295,Cons,United States,Des Moines,Iowa,50315,C,2/4/2011
AT10735,Cons,United States,New York City,NY,10024,E,7/18/2013
AG10390,Cons,United States,Arlington,Virginia,22204,S,4/19/2011
AG10390,Cons,United States,Arlington,Virginia,22204,S,4/19/2011
GM14500,Cons,United States,Pharr,Texas,78577,C,7/22/2014
JK15205,Cons,United States,Arlington,Virginia,22204,S,2/10/2012
JK15205,Cons,United States,Arlington,Virginia,22204,S,2/10/2012
DW13540,Cons,United States,Houston,Texas,77070,C,2/27/2013
AS10090,Cons,United States,Irving,Texas,75061,C,3/5/2013
AS10090,Cons,United States,Irving,Texas,75061,C,3/5/2013
AS10090,Cons,United States,Irving,Texas,75061,C,3/5/2013
TS21205,Corp,United States,Chicago,Illinois,60653,C,9/12/2011
TS21205,Corp,United States,Chicago,Illinois,60653,C,9/12/2011
SM20320,Home,United States,Los Angeles,California,90049,W,12/25/2012
BH11710,Cons,United States,Hattiesburg,Mississippi,39401,S,8/12/2014
BH11710,Cons,United States,Hattiesburg,Mississippi,39401,S,8/12/2014
LW16825,Corp,United States,New York City,NY,10024,E,1/6/2011
LW16825,Corp,United States,New York City,NY,10024,E,1/6/2011
LW16825,Corp,United States,New York City,NY,10024,E,1/6/2011
LW16825,Corp,United States,New York City,NY,10024,E,1/6/2011
JA15970,Cons,United States,Cuyahoga Falls,Ohio,44221,E,3/3/2014
KA16525,Cons,United States,Seattle,Washington,98103,W,10/17/2012
KA16525,Cons,United States,Seattle,Washington,98103,W,10/17/2012
TG21310,Cons,United States,Mesa,AZ,85204,W,7/14/2012
TG21310,Cons,United States,Mesa,AZ,85204,W,7/14/2012
TG21310,Cons,United States,Mesa,AZ,85204,W,7/14/2012
TG21310,Cons,United States,Mesa,AZ,85204,W,7/14/2012
DB13360,Home,United States,Salt Lake City,Utah,84106,W,11/19/2011
LS17245,Cons,United States,Los Angeles,California,90045,W,3/6/2013
MO17950,Cons,United States,Jacksonville,North Carolina,28540,S,4/7/2014
CA11965,Corp,United States,Lakewood,Ohio,44107,E,9/26/2014
DB12910,Home,United States,Lake Forest,California,92630,W,4/10/2013
DB12910,Home,United States,Lake Forest,California,92630,W,4/10/2013
DB12910,Home,United States,Lake Forest,California,92630,W,4/10/2013
DB12910,Home,United States,Lake Forest,California,92630,W,4/10/2013
DK12835,Corp,United States,Portland,Oregon,97206,W,9/16/2014
DK12835,Corp,United States,Portland,Oregon,97206,W,9/16/2014
EB14170,Cons,United States,Charlotte,North Carolina,28205,S,3/18/2012
DR12940,Home,United States,Aurora,Illinois,60505,C,5/12/2013
JS15685,Corp,United States,Philadelphia,Pennsylvania,19140,E,6/15/2013
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
LC16870,Cons,United States,Thornton,Colorado,80229,W,4/12/2014
JP15520,Cons,United States,Davis,California,95616,W,8/17/2013
TS21655,Cons,United States,Fayetteville,Arkansas,72701,S,12/26/2013
TS21655,Cons,United States,Fayetteville,Arkansas,72701,S,12/26/2013
TS21655,Cons,United States,Fayetteville,Arkansas,72701,S,12/26/2013
TS21655,Cons,United States,Fayetteville,Arkansas,72701,S,12/26/2013
NM18445,Home,United States,New York City,NY,10011,E,7/24/2014
EH14125,Home,United States,Wheeling,West Virginia,26003,E,6/22/2014
EH14125,Home,United States,Wheeling,West Virginia,26003,E,6/22/2014
EH14125,Home,United States,Wheeling,West Virginia,26003,E,6/22/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DC12850,Cons,United States,Memphis,Tennessee,38109,S,8/14/2014
DO13645,Cons,United States,Houston,Texas,77036,C,7/11/2012
LS16975,Home,United States,Dallas,Texas,75217,C,10/15/2012
LS16975,Home,United States,Dallas,Texas,75217,C,10/15/2012
RW19630,Corp,United States,San Francisco,California,94122,W,3/8/2013
RD19720,Cons,United States,Morgan Hill,California,95037,W,4/12/2013
RD19720,Cons,United States,Morgan Hill,California,95037,W,4/12/2013
RD19720,Cons,United States,Morgan Hill,California,95037,W,4/12/2013
RD19720,Cons,United States,Morgan Hill,California,95037,W,4/12/2013
RB19570,Cons,United States,Saint Charles,Illinois,60174,C,1/5/2013
JE15715,Cons,United States,Cleveland,Ohio,44105,E,8/26/2014
SR20740,Home,United States,New York City,NY,10024,E,6/18/2014
SR20740,Home,United States,New York City,NY,10024,E,6/18/2014
PO19195,Home,United States,Philadelphia,Pennsylvania,19140,E,11/20/2012
JK16120,Home,United States,Garland,Texas,75043,C,5/9/2014
JP16135,Home,United States,San Diego,California,92024,W,4/7/2012
Dp13240,Home,United States,Waterbury,Connecticut,6708,E,9/16/2014
Dp13240,Home,United States,Waterbury,Connecticut,6708,E,9/16/2014
JB16000,Cons,United States,Columbia,MD,21044,E,3/14/2014
PP18955,Home,United States,Hollywood,FL,33021,S,9/25/2014
PP18955,Home,United States,Hollywood,FL,33021,S,9/25/2014
RF19840,Cons,United States,Springfield,Virginia,22153,S,8/14/2013
RF19840,Cons,United States,Springfield,Virginia,22153,S,8/14/2013
KH16330,Corp,United States,New York City,NY,10035,E,11/21/2014
KH16330,Corp,United States,New York City,NY,10035,E,11/21/2014
KH16330,Corp,United States,New York City,NY,10035,E,11/21/2014
EM14200,Home,United States,Dallas,Texas,75217,C,7/26/2014
DK12835,Corp,United States,New York City,NY,10024,E,3/26/2013
MC17425,Corp,United States,Portland,Oregon,97206,W,7/16/2013
MC17425,Corp,United States,Portland,Oregon,97206,W,7/16/2013
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
RW19540,Corp,United States,Brentwood,California,94513,W,8/18/2014
DS13180,Corp,United States,San Diego,California,92037,W,12/15/2013
DS13180,Corp,United States,San Diego,California,92037,W,12/15/2013
GA14725,Cons,United States,Dallas,Texas,75081,C,12/26/2014
GA14725,Cons,United States,Dallas,Texas,75081,C,12/26/2014
GA14725,Cons,United States,Dallas,Texas,75081,C,12/26/2014
GA14725,Cons,United States,Dallas,Texas,75081,C,12/26/2014
GA14725,Cons,United States,Dallas,Texas,75081,C,12/26/2014
SC20380,Cons,United States,El Paso,Texas,79907,C,1/3/2011
SC20380,Cons,United States,El Paso,Texas,79907,C,1/3/2011
SC20380,Cons,United States,El Paso,Texas,79907,C,1/3/2011
SC20380,Cons,United States,El Paso,Texas,79907,C,1/3/2011
KD16345,Cons,United States,New York City,NY,10035,E,11/19/2012
KD16345,Cons,United States,New York City,NY,10035,E,11/19/2012
KH16330,Corp,United States,Revere,Massachusetts,2151,E,1/4/2011
KH16330,Corp,United States,Revere,Massachusetts,2151,E,1/4/2011
GG14650,Corp,United States,Chico,California,95928,W,6/10/2014
GG14650,Corp,United States,Chico,California,95928,W,6/10/2014
GG14650,Corp,United States,Chico,California,95928,W,6/10/2014
GG14650,Corp,United States,Chico,California,95928,W,6/10/2014
GG14650,Corp,United States,Chico,California,95928,W,6/10/2014
GG14650,Corp,United States,Chico,California,95928,W,6/10/2014
JS15685,Corp,United States,Miramar,FL,33023,S,11/19/2014
JS15685,Corp,United States,Miramar,FL,33023,S,11/19/2014
JS15685,Corp,United States,Miramar,FL,33023,S,11/19/2014
JS15685,Corp,United States,Miramar,FL,33023,S,11/19/2014
JS15685,Corp,United States,Miramar,FL,33023,S,11/19/2014
BP11095,Corp,United States,Los Angeles,California,90049,W,3/23/2012
CC12610,Corp,United States,Denver,Colorado,80219,W,10/13/2013
CC12610,Corp,United States,Denver,Colorado,80219,W,10/13/2013
CC12610,Corp,United States,Denver,Colorado,80219,W,10/13/2013
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
SP20860,Corp,United States,Philadelphia,Pennsylvania,19134,E,8/16/2012
JK15625,Cons,United States,Jackson,Mississippi,39212,S,5/6/2011
JK15625,Cons,United States,Jackson,Mississippi,39212,S,5/6/2011
CC12100,Home,United States,Los Angeles,California,90045,W,8/27/2012
DP13000,Cons,United States,Houston,Texas,77095,C,4/1/2011
SF20065,Cons,United States,Clifton,New Jersey,7011,E,9/13/2011
SF20065,Cons,United States,Clifton,New Jersey,7011,E,9/13/2011
EH13765,Corp,United States,Chicago,Illinois,60623,C,1/23/2014
EH13765,Corp,United States,Chicago,Illinois,60623,C,1/23/2014
DN13690,Cons,United States,Seattle,Washington,98115,W,4/22/2013
PJ19015,Cons,United States,Long Beach,NY,11561,E,7/21/2013
MA17560,Home,United States,Sheboygan,Wisconsin,53081,C,8/24/2013
MA17560,Home,United States,Sheboygan,Wisconsin,53081,C,8/24/2013
MA17560,Home,United States,Sheboygan,Wisconsin,53081,C,8/24/2013
MA17560,Home,United States,Sheboygan,Wisconsin,53081,C,8/24/2013
VM21835,Cons,United States,Boca Raton,FL,33433,S,6/15/2013
VM21835,Cons,United States,Boca Raton,FL,33433,S,6/15/2013
MM18055,Cons,United States,Aurora,Colorado,80013,W,11/20/2012
MM18055,Cons,United States,Aurora,Colorado,80013,W,11/20/2012
MM18055,Cons,United States,Aurora,Colorado,80013,W,11/20/2012
CR12580,Home,United States,San Diego,California,92037,W,4/11/2014
CR12580,Home,United States,San Diego,California,92037,W,4/11/2014
BS11365,Corp,United States,Seattle,Washington,98105,W,4/5/2011
BS11365,Corp,United States,Seattle,Washington,98105,W,4/5/2011
RD19585,Cons,United States,Dubuque,Iowa,52001,C,8/11/2012
KD16270,Cons,United States,Los Angeles,California,90032,W,12/12/2012
KD16270,Cons,United States,Los Angeles,California,90032,W,12/12/2012
AA10645,Cons,United States,Lowell,Massachusetts,1852,E,1/12/2011
AA10645,Cons,United States,Lowell,Massachusetts,1852,E,1/12/2011
AA10645,Cons,United States,Lowell,Massachusetts,1852,E,1/12/2011
MC18100,Cons,United States,Marysville,Washington,98270,W,8/10/2013
AA10645,Cons,United States,Oklahoma City,Oklahoma,73120,C,11/17/2012
AA10645,Cons,United States,Oklahoma City,Oklahoma,73120,C,11/17/2012
AA10645,Cons,United States,Oklahoma City,Oklahoma,73120,C,11/17/2012
QJ19255,Corp,United States,Philadelphia,Pennsylvania,19134,E,3/17/2011
JM16195,Cons,United States,Aurora,Colorado,80013,W,6/20/2012
TB21625,Cons,United States,New York City,NY,10009,E,5/26/2014
TB21625,Cons,United States,New York City,NY,10009,E,5/26/2014
TB21625,Cons,United States,New York City,NY,10009,E,5/26/2014
TB21625,Cons,United States,New York City,NY,10009,E,5/26/2014
NF18595,Home,United States,Lancaster,Ohio,43130,E,9/9/2011
NF18595,Home,United States,Lancaster,Ohio,43130,E,9/9/2011
BF11020,Corp,United States,Modesto,California,95351,W,10/18/2014
NP18670,Cons,United States,Saint Louis,Missouri,63116,C,3/11/2014
NP18670,Cons,United States,Saint Louis,Missouri,63116,C,3/11/2014
HM14860,Corp,United States,Dallas,Texas,75217,C,7/21/2011
HM14860,Corp,United States,Dallas,Texas,75217,C,7/21/2011
HM14860,Corp,United States,Dallas,Texas,75217,C,7/21/2011
HM14860,Corp,United States,Dallas,Texas,75217,C,7/21/2011
DM13525,Corp,United States,New York City,NY,10035,E,9/15/2012
DM13525,Corp,United States,New York City,NY,10035,E,9/15/2012
DM13525,Corp,United States,New York City,NY,10035,E,9/15/2012
DM13525,Corp,United States,New York City,NY,10035,E,9/15/2012
JF15565,Cons,United States,San Antonio,Texas,78207,C,10/22/2013
NM18520,Cons,United States,Amarillo,Texas,79109,C,7/1/2013
NM18520,Cons,United States,Amarillo,Texas,79109,C,7/1/2013
MV17485,Cons,United States,Houston,Texas,77041,C,6/25/2012
MV17485,Cons,United States,Houston,Texas,77041,C,6/25/2012
MV17485,Cons,United States,Houston,Texas,77041,C,6/25/2012
MV17485,Cons,United States,Houston,Texas,77041,C,6/25/2012
AG10270,Cons,United States,Lawrence,Massachusetts,1841,E,9/20/2012
BF11275,Corp,United States,Columbus,Georgia,31907,S,7/15/2014
JC15775,Cons,United States,Los Angeles,California,90032,W,1/7/2014
CM11815,Corp,United States,Seattle,Washington,98115,W,8/22/2014
CM11815,Corp,United States,Seattle,Washington,98115,W,8/22/2014
CM11815,Corp,United States,Seattle,Washington,98115,W,8/22/2014
PV18985,Home,United States,Cambridge,Massachusetts,2138,E,3/16/2014
PV18985,Home,United States,Cambridge,Massachusetts,2138,E,3/16/2014
DO13645,Cons,United States,Salt Lake City,Utah,84106,W,9/16/2014
HA14905,Cons,United States,New York City,NY,10035,E,9/21/2013
SH20395,Cons,United States,Cuyahoga Falls,Ohio,44221,E,12/16/2013
JM16195,Cons,United States,Wilmington,North Carolina,28403,S,4/11/2014
DK13225,Corp,United States,New York City,NY,10035,E,4/7/2013
CM12715,Corp,United States,Philadelphia,Pennsylvania,19140,E,9/26/2011
CM12715,Corp,United States,Philadelphia,Pennsylvania,19140,E,9/26/2011
CM12715,Corp,United States,Philadelphia,Pennsylvania,19140,E,9/26/2011
BF10975,Corp,United States,New York City,NY,10009,E,7/14/2011
SF20965,Corp,United States,Philadelphia,Pennsylvania,19134,E,6/10/2014
CB12025,Cons,United States,Los Angeles,California,90049,W,4/9/2012
CB12025,Cons,United States,Los Angeles,California,90049,W,4/9/2012
CB12025,Cons,United States,Los Angeles,California,90049,W,4/9/2012
CB12025,Cons,United States,Los Angeles,California,90049,W,4/9/2012
CB12025,Cons,United States,Los Angeles,California,90049,W,4/9/2012
CB12025,Cons,United States,Los Angeles,California,90049,W,4/9/2012
TC20980,Corp,United States,Long Beach,NY,11561,E,9/20/2012
TC20980,Corp,United States,Long Beach,NY,11561,E,9/20/2012
LW17215,Cons,United States,Rochester,NY,14609,E,8/11/2013
LW17215,Cons,United States,Rochester,NY,14609,E,8/11/2013
LW17215,Cons,United States,Rochester,NY,14609,E,8/11/2013
LW17215,Cons,United States,Rochester,NY,14609,E,8/11/2013
LW17215,Cons,United States,Rochester,NY,14609,E,8/11/2013
NS18640,Corp,United States,San Francisco,California,94109,W,10/20/2012
NS18640,Corp,United States,San Francisco,California,94109,W,10/20/2012
JM15250,Cons,United States,Huntsville,Texas,77340,C,2/1/2014
JM15250,Cons,United States,Huntsville,Texas,77340,C,2/1/2014
JM15250,Cons,United States,Huntsville,Texas,77340,C,2/1/2014
JM15250,Cons,United States,Huntsville,Texas,77340,C,2/1/2014
JM15250,Cons,United States,Huntsville,Texas,77340,C,2/1/2014
JM15250,Cons,United States,Huntsville,Texas,77340,C,2/1/2014
