OID,shipmode,date
CA-2014-145765,Standard,3/6/2014
CA-2014-145765,Standard,3/6/2014
CA-2014-126914,Standard,6/16/2014
CA-2014-126914,Standard,6/16/2014
CA-2012-169572,Standard,6/9/2012
CA-2014-162075,Standard,3/19/2014
CA-2011-162992,FC,12/19/2011
CA-2011-162992,FC,12/19/2011
CA-2011-162992,FC,12/19/2011
CA-2011-162992,FC,12/19/2011
CA-2013-106397,Standard,7/14/2013
CA-2013-106397,Standard,7/14/2013
US-2013-150140,Standard,7/4/2013
CA-2011-116666,FC,8/5/2011
CA-2014-148992,Standard,11/24/2014
CA-2013-140935,FC,11/11/2013
CA-2013-140935,FC,11/11/2013
CA-2011-157644,FC,12/31/2011
CA-2011-157644,FC,12/31/2011
US-2014-100398,Standard,8/20/2014
CA-2013-113082,Standard,9/13/2013
US-2014-110646,Standard,1/11/2014
US-2014-110646,Standard,1/11/2014
US-2014-110646,Standard,1/11/2014
CA-2014-120614,Standard,5/6/2014
US-2013-140172,Standard,3/14/2013
US-2013-140172,Standard,3/14/2013
CA-2012-127754,Standard,7/26/2012
CA-2012-144274,SC,11/23/2012
CA-2012-144274,SC,11/23/2012
CA-2012-144274,SC,11/23/2012
CA-2012-144274,SC,11/23/2012
CA-2012-144274,SC,11/23/2012
CA-2012-142930,Standard,2/12/2012
CA-2014-100622,Standard,4/11/2014
CA-2014-100622,Standard,4/11/2014
CA-2014-100622,Standard,4/11/2014
CA-2014-100622,Standard,4/11/2014
CA-2014-117156,SC,3/22/2014
CA-2012-115399,FC,12/19/2012
US-2011-157847,SC,2/4/2011
US-2011-157847,SC,2/4/2011
CA-2012-115168,Standard,5/6/2012
CA-2011-109680,FC,6/10/2011
CA-2013-167983,SC,8/22/2013
CA-2012-145324,Standard,11/15/2012
CA-2012-153423,Standard,6/22/2012
US-2014-132675,Standard,9/25/2014
US-2014-132675,Standard,9/25/2014
US-2014-132675,Standard,9/25/2014
US-2014-132675,Standard,9/25/2014
US-2014-132675,Standard,9/25/2014
CA-2011-153808,SC,6/4/2011
CA-2011-153808,SC,6/4/2011
CA-2011-153808,SC,6/4/2011
US-2013-112396,Standard,2/13/2013
US-2013-112396,Standard,2/13/2013
CA-2011-141173,SC,11/18/2011
CA-2014-156664,Standard,12/19/2014
CA-2014-156664,Standard,12/19/2014
CA-2014-156664,Standard,12/19/2014
CA-2014-156664,Standard,12/19/2014
CA-2012-140718,FC,2/7/2012
CA-2012-140718,FC,2/7/2012
CA-2012-140718,FC,2/7/2012
CA-2012-140718,FC,2/7/2012
CA-2011-119977,SC,8/10/2011
US-2012-115343,FC,9/22/2012
US-2012-115343,FC,9/22/2012
CA-2014-163671,Standard,12/25/2014
CA-2014-135909,Standard,10/14/2014
CA-2014-135909,Standard,10/14/2014
CA-2014-135909,Standard,10/14/2014
US-2014-114356,Standard,8/21/2014
CA-2012-125934,Standard,9/18/2012
CA-2012-125934,Standard,9/18/2012
CA-2012-125934,Standard,9/18/2012
CA-2012-125934,Standard,9/18/2012
CA-2012-125934,Standard,9/18/2012
CA-2012-158148,Standard,12/20/2012
CA-2011-120411,FC,9/20/2011
CA-2011-120411,FC,9/20/2011
CA-2013-158260,Standard,5/11/2013
CA-2014-101805,Standard,2/12/2014
CA-2014-101805,Standard,2/12/2014
CA-2014-101805,Standard,2/12/2014
US-2011-105137,1 Day,10/10/2011
US-2011-105137,1 Day,10/10/2011
CA-2014-142489,SC,11/15/2014
US-2013-141264,Standard,8/14/2013
US-2013-141264,Standard,8/14/2013
CA-2014-126928,Standard,9/18/2014
CA-2014-126928,Standard,9/18/2014
US-2012-107944,FC,3/23/2012
US-2012-107944,FC,3/23/2012
CA-2013-135594,SC,1/7/2013
US-2014-115252,Standard,10/21/2014
US-2014-115252,Standard,10/21/2014
CA-2011-107398,Standard,8/25/2011
CA-2011-107398,Standard,8/25/2011
CA-2011-107398,Standard,8/25/2011
CA-2011-169642,SC,7/27/2011
CA-2014-103968,Standard,2/12/2014
CA-2013-147256,SC,10/18/2013
CA-2013-147256,SC,10/18/2013
CA-2013-162159,FC,9/17/2013
CA-2012-111038,Standard,1/12/2012
CA-2011-124723,Standard,5/8/2011
CA-2013-167241,Standard,8/16/2013
CA-2013-167241,Standard,8/16/2013
CA-2013-167241,Standard,8/16/2013
CA-2013-167241,Standard,8/16/2013
CA-2012-163237,SC,7/8/2012
CA-2012-163237,SC,7/8/2012
CA-2013-150483,Standard,1/6/2013
CA-2013-150483,Standard,1/6/2013
CA-2013-150483,Standard,1/6/2013
CA-2013-150483,Standard,1/6/2013
US-2013-126431,1 Day,2/7/2013
US-2013-126431,1 Day,2/7/2013
US-2013-126431,1 Day,2/7/2013
CA-2013-139934,FC,12/19/2013
CA-2012-109603,Standard,1/2/2012
CA-2014-160661,Standard,2/11/2014
CA-2014-102610,Standard,5/11/2014
CA-2014-102610,Standard,5/11/2014
CA-2014-102610,Standard,5/11/2014
CA-2014-102610,Standard,5/11/2014
US-2013-144057,Standard,5/14/2013
US-2013-144057,Standard,5/14/2013
US-2013-144057,Standard,5/14/2013
US-2013-144057,Standard,5/14/2013
US-2013-144057,Standard,5/14/2013
CA-2011-160276,Standard,2/4/2011
CA-2011-132983,Standard,3/5/2011
CA-2013-145709,Standard,5/10/2013
CA-2013-145709,Standard,5/10/2013
CA-2014-133928,Standard,6/18/2014
CA-2013-168032,Standard,1/30/2013
CA-2013-168032,Standard,1/30/2013
CA-2013-168032,Standard,1/30/2013
CA-2012-143616,SC,9/27/2012
US-2012-168704,Standard,4/13/2012
US-2012-168704,Standard,4/13/2012
US-2012-168704,Standard,4/13/2012
CA-2014-143252,Standard,12/19/2014
CA-2014-143252,Standard,12/19/2014
CA-2013-102134,Standard,3/15/2013
CA-2014-130036,1 Day,8/28/2014
CA-2014-130036,1 Day,8/28/2014
CA-2012-134117,SC,12/17/2012
CA-2012-134117,SC,12/17/2012
CA-2012-134117,SC,12/17/2012
CA-2012-134117,SC,12/17/2012
CA-2011-130918,SC,8/22/2011
CA-2013-159023,FC,4/11/2013
CA-2013-159023,FC,4/11/2013
CA-2014-111717,Standard,10/17/2014
CA-2011-154592,FC,7/12/2011
CA-2011-128622,SC,11/15/2011
CA-2014-148355,Standard,12/25/2014
CA-2014-148355,Standard,12/25/2014
CA-2011-132913,FC,12/24/2011
CA-2014-150910,Standard,12/23/2014
CA-2014-150910,Standard,12/23/2014
CA-2014-150910,Standard,12/23/2014
CA-2014-150910,Standard,12/23/2014
CA-2014-150910,Standard,12/23/2014
CA-2011-156790,SC,8/8/2011
CA-2011-126480,Standard,9/20/2011
CA-2014-105620,FC,12/26/2014
CA-2014-105620,FC,12/26/2014
CA-2014-150266,Standard,1/12/2014
CA-2014-150266,Standard,1/12/2014
CA-2014-150266,Standard,1/12/2014
CA-2014-150266,Standard,1/12/2014
CA-2013-157280,FC,6/11/2013
CA-2013-157280,FC,6/11/2013
CA-2013-157280,FC,6/11/2013
CA-2014-106691,Standard,7/11/2014
CA-2013-134180,Standard,4/11/2013
CA-2013-134180,Standard,4/11/2013
CA-2011-166730,FC,12/30/2011
CA-2014-157469,Standard,3/12/2014
CA-2014-157469,Standard,3/12/2014
CA-2014-122308,Standard,3/25/2014
US-2011-149034,FC,11/19/2011
CA-2014-159226,SC,4/26/2014
CA-2014-156622,FC,11/24/2014
CA-2014-156622,FC,11/24/2014
CA-2014-156622,FC,11/24/2014
CA-2014-156622,FC,11/24/2014
CA-2011-119529,SC,3/11/2011
CA-2012-150413,SC,10/19/2012
CA-2011-108182,SC,7/2/2011
CA-2013-110898,Standard,3/13/2013
CA-2013-110898,Standard,3/13/2013
CA-2013-110898,Standard,3/13/2013
CA-2013-110898,Standard,3/13/2013
CA-2012-123092,Standard,3/12/2012
CA-2012-123092,Standard,3/12/2012
CA-2012-123092,Standard,3/12/2012
CA-2012-123092,Standard,3/12/2012
US-2012-128587,Standard,12/24/2012
US-2012-128587,Standard,12/24/2012
US-2014-139577,Standard,2/10/2014
CA-2014-159100,Standard,10/17/2014
CA-2014-159100,Standard,10/17/2014
CA-2011-109043,FC,8/15/2011
CA-2011-109043,FC,8/15/2011
US-2014-116491,FC,11/14/2014
CA-2014-122763,1 Day,3/21/2014
CA-2014-122763,1 Day,3/21/2014
CA-2014-137785,Standard,5/14/2014
CA-2011-133389,1 Day,6/22/2011
CA-2011-103807,Standard,2/12/2011
CA-2011-103807,Standard,2/12/2011
CA-2012-102855,1 Day,5/4/2012
CA-2012-102855,1 Day,5/4/2012
CA-2014-107825,1 Day,11/19/2014
CA-2014-107825,1 Day,11/19/2014
CA-2014-107825,1 Day,11/19/2014
CA-2014-107825,1 Day,11/19/2014
CA-2014-106047,Standard,7/13/2014
CA-2014-127803,Standard,5/20/2014
CA-2012-137071,FC,12/20/2012
CA-2013-121447,FC,2/21/2013
CA-2014-143084,Standard,3/19/2014
CA-2014-143084,Standard,3/19/2014
CA-2013-131639,Standard,12/18/2013
CA-2013-131639,Standard,12/18/2013
CA-2013-161361,SC,3/27/2013
CA-2013-161361,SC,3/27/2013
CA-2011-100706,SC,12/16/2011
CA-2011-100706,SC,12/16/2011
CA-2012-129525,Standard,11/15/2012
US-2013-141880,FC,8/23/2013
CA-2012-165799,FC,2/7/2012
CA-2013-102127,Standard,3/7/2013
CA-2013-102127,Standard,3/7/2013
CA-2013-102127,Standard,3/7/2013
US-2013-152415,Standard,9/18/2013
US-2013-152415,Standard,9/18/2013
CA-2011-138198,Standard,7/18/2011
CA-2014-128041,1 Day,2/9/2014
CA-2014-128041,1 Day,2/9/2014
CA-2014-105823,Standard,6/23/2014
CA-2011-152268,Standard,2/9/2011
CA-2012-148873,Standard,1/10/2012
CA-2012-148873,Standard,1/10/2012
CA-2012-166492,FC,7/4/2012
CA-2012-166492,FC,7/4/2012
CA-2014-157420,1 Day,11/22/2014
CA-2013-117121,Standard,12/18/2013
CA-2011-138177,Standard,9/19/2011
CA-2011-114335,Standard,3/10/2011
CA-2012-168760,SC,9/22/2012
CA-2013-168830,Standard,8/11/2013
CA-2014-137463,SC,12/17/2014
CA-2014-137463,SC,12/17/2014
CA-2014-137463,SC,12/17/2014
CA-2014-137463,SC,12/17/2014
CA-2014-137463,SC,12/17/2014
CA-2011-124513,Standard,9/21/2011
CA-2012-165554,Standard,5/18/2012
CA-2011-141838,SC,3/26/2011
CA-2011-141838,SC,3/26/2011
CA-2011-141838,SC,3/26/2011
CA-2014-117009,Standard,9/23/2014
CA-2012-128993,SC,9/17/2012
CA-2012-160227,FC,2/11/2012
CA-2012-149097,Standard,10/20/2012
CA-2012-149097,Standard,10/20/2012
CA-2013-132304,Standard,6/15/2013
CA-2012-136420,FC,11/20/2012
CA-2012-136420,FC,11/20/2012
CA-2013-101623,Standard,2/28/2013
US-2011-151015,Standard,10/14/2011
US-2011-151015,Standard,10/14/2011
US-2011-151015,Standard,10/14/2011
CA-2014-152968,Standard,5/27/2014
CA-2013-150077,Standard,4/2/2013
CA-2013-106278,SC,3/9/2013
CA-2013-106278,SC,3/9/2013
CA-2014-147550,FC,5/12/2014
CA-2012-136105,Standard,6/16/2012
CA-2013-142524,Standard,5/9/2013
CA-2013-142524,Standard,5/9/2013
CA-2011-136336,Standard,4/21/2011
US-2012-136259,FC,5/11/2012
US-2012-136259,FC,5/11/2012
US-2011-124625,Standard,3/11/2011
CA-2013-108105,Standard,2/16/2013
CA-2013-108105,Standard,2/16/2013
CA-2014-166898,SC,9/14/2014
CA-2014-166898,SC,9/14/2014
CA-2014-169005,Standard,3/11/2014
CA-2012-104038,FC,6/2/2012
CA-2012-104038,FC,6/2/2012
CA-2013-126102,SC,9/13/2013
CA-2013-143406,Standard,1/10/2013
CA-2013-143406,Standard,1/10/2013
CA-2012-150308,Standard,12/15/2012
CA-2013-131093,SC,9/18/2013
US-2014-148831,FC,10/14/2014
CA-2012-162950,SC,3/7/2012
CA-2012-162950,SC,3/7/2012
US-2012-132836,Standard,1/6/2012
US-2012-132836,Standard,1/6/2012
US-2012-132836,Standard,1/6/2012
US-2012-132836,Standard,1/6/2012
US-2011-158365,Standard,4/17/2011
CA-2014-152933,Standard,10/13/2014
CA-2014-152933,Standard,10/13/2014
CA-2014-152933,Standard,10/13/2014
CA-2012-163181,Standard,7/11/2012
CA-2012-163181,Standard,7/11/2012
CA-2012-163181,Standard,7/11/2012
CA-2012-163181,Standard,7/11/2012
CA-2012-163181,Standard,7/11/2012
CA-2012-163181,Standard,7/11/2012
CA-2012-132941,FC,5/25/2012
CA-2012-132941,FC,5/25/2012
CA-2012-132941,FC,5/25/2012
CA-2011-132010,FC,10/13/2011
CA-2011-132010,FC,10/13/2011
CA-2011-132010,FC,10/13/2011
CA-2011-132010,FC,10/13/2011
CA-2013-135461,SC,7/2/2013
CA-2014-153045,SC,1/20/2014
CA-2014-153045,SC,1/20/2014
CA-2014-153045,SC,1/20/2014
CA-2014-153045,SC,1/20/2014
US-2013-155971,Standard,6/13/2013
US-2013-155971,Standard,6/13/2013
CA-2014-122007,SC,3/19/2014
CA-2014-162250,1 Day,11/25/2014
US-2013-158288,SC,11/27/2013
CA-2013-128916,SC,8/19/2013
CA-2013-128916,SC,8/19/2013
CA-2012-157028,Standard,3/12/2012
CA-2014-112473,Standard,2/6/2014
US-2014-147655,FC,5/9/2014
CA-2013-130911,SC,3/25/2013
CA-2013-130911,SC,3/25/2013
CA-2014-100055,Standard,2/6/2014
CA-2014-100055,Standard,2/6/2014
CA-2012-157805,Standard,4/9/2012
CA-2013-124254,Standard,4/13/2013
CA-2013-124254,Standard,4/13/2013
CA-2013-124254,Standard,4/13/2013
CA-2011-123400,Standard,3/2/2011
CA-2011-123400,Standard,3/2/2011
CA-2011-106971,Standard,2/9/2011
CA-2014-123029,SC,1/10/2014
CA-2013-139409,FC,6/9/2013
US-2014-166688,Standard,5/21/2014
US-2014-166688,Standard,5/21/2014
US-2014-166688,Standard,5/21/2014
CA-2012-126970,Standard,9/20/2012
US-2013-165505,Standard,1/23/2013
US-2013-165505,Standard,1/23/2013
US-2013-165505,Standard,1/23/2013
US-2011-157070,Standard,1/6/2011
US-2011-157070,Standard,1/6/2011
US-2012-106873,SC,9/24/2012
US-2012-106873,SC,9/24/2012
US-2012-106873,SC,9/24/2012
CA-2013-132990,SC,2/8/2013
CA-2011-102645,Standard,1/24/2011
CA-2011-134215,Standard,4/8/2011
CA-2011-134215,Standard,4/8/2011
CA-2011-134215,Standard,4/8/2011
CA-2013-118934,Standard,8/15/2013
CA-2013-118934,Standard,8/15/2013
CA-2013-160108,Standard,9/12/2013
CA-2013-160108,Standard,9/12/2013
CA-2012-164007,Standard,8/6/2012
CA-2012-164007,Standard,8/6/2012
CA-2013-100300,SC,6/25/2013
CA-2013-100300,SC,6/25/2013
CA-2013-100300,SC,6/25/2013
CA-2013-140571,Standard,3/16/2013
CA-2013-140571,Standard,3/16/2013
US-2013-155768,1 Day,2/12/2013
US-2013-155768,1 Day,2/12/2013
US-2013-155768,1 Day,2/12/2013
US-2013-155768,1 Day,2/12/2013
CA-2014-119424,SC,6/13/2014
CA-2014-119424,SC,6/13/2014
CA-2013-118178,Standard,3/20/2013
CA-2013-166618,Standard,11/15/2013
CA-2013-166618,Standard,11/15/2013
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
CA-2014-156776,Standard,8/8/2014
US-2012-130512,Standard,8/21/2012
US-2012-130512,Standard,8/21/2012
US-2012-130512,Standard,8/21/2012
US-2012-130512,Standard,8/21/2012
US-2012-130512,Standard,8/21/2012
CA-2012-141810,Standard,2/11/2012
CA-2012-141810,Standard,2/11/2012
CA-2011-146843,Standard,6/12/2011
CA-2011-146843,Standard,6/12/2011
CA-2011-103310,Standard,5/15/2011
CA-2011-103310,Standard,5/15/2011
CA-2011-103310,Standard,5/15/2011
CA-2011-103310,Standard,5/15/2011
CA-2013-152688,FC,10/18/2013
CA-2013-152688,FC,10/18/2013
CA-2013-153836,Standard,4/11/2013
CA-2013-153836,Standard,4/11/2013
CA-2013-104689,Standard,2/12/2013
CA-2013-146423,1 Day,4/22/2013
CA-2013-146423,1 Day,4/22/2013
CA-2014-140781,Standard,4/8/2014
CA-2014-141747,SC,4/8/2014
CA-2014-142776,SC,12/12/2014
CA-2014-142776,SC,12/12/2014
CA-2012-167479,Standard,3/14/2012
CA-2011-144071,Standard,8/12/2011
CA-2011-144071,Standard,8/12/2011
US-2014-120908,FC,1/10/2014
CA-2013-152646,Standard,11/22/2013
CA-2014-103765,Standard,1/12/2014
US-2014-118157,FC,11/15/2014
US-2012-164238,Standard,8/16/2012
US-2012-164238,Standard,8/16/2012
CA-2014-103212,FC,10/14/2014
CA-2014-103212,FC,10/14/2014
CA-2014-103212,FC,10/14/2014
CA-2014-121160,1 Day,5/11/2014
CA-2014-121160,1 Day,5/11/2014
CA-2014-121160,1 Day,5/11/2014
CA-2014-121160,1 Day,5/11/2014
CA-2014-140515,Standard,3/20/2014
CA-2011-153619,1 Day,3/11/2011
CA-2014-133718,FC,7/24/2014
CA-2014-133718,FC,7/24/2014
CA-2011-148383,Standard,12/27/2011
CA-2013-126732,Standard,3/9/2013
CA-2013-126732,Standard,3/9/2013
CA-2013-126732,Standard,3/9/2013
CA-2013-126732,Standard,3/9/2013
CA-2013-126732,Standard,3/9/2013
CA-2013-126732,Standard,3/9/2013
CA-2014-138156,FC,2/15/2014
CA-2014-110310,Standard,3/11/2014
CA-2014-110310,Standard,3/11/2014
CA-2014-110310,Standard,3/11/2014
CA-2011-113271,Standard,7/14/2011
CA-2011-113271,Standard,7/14/2011
CA-2011-113271,Standard,7/14/2011
CA-2011-113271,Standard,7/14/2011
CA-2014-130106,Standard,5/23/2014
CA-2014-130106,Standard,5/23/2014
CA-2013-127761,Standard,11/11/2013
CA-2013-127761,Standard,11/11/2013
CA-2013-105354,Standard,3/12/2013
CA-2014-155712,Standard,3/3/2014
CA-2014-102309,SC,9/24/2014
CA-2014-102309,SC,9/24/2014
CA-2011-168368,SC,2/16/2011
CA-2011-168368,SC,2/16/2011
CA-2011-168368,SC,2/16/2011
CA-2011-168368,SC,2/16/2011
CA-2011-168368,SC,2/16/2011
CA-2011-168368,SC,2/16/2011
CA-2014-167976,SC,11/15/2014
CA-2014-111388,1 Day,3/9/2014
CA-2012-124499,Standard,9/10/2012
CA-2012-124499,Standard,9/10/2012
US-2014-128118,Standard,2/12/2014
US-2014-128118,Standard,2/12/2014
CA-2011-125759,FC,9/2/2011
CA-2012-151869,1 Day,9/25/2012
CA-2012-151869,1 Day,9/25/2012
US-2014-102183,Standard,8/22/2014
US-2014-102183,Standard,8/22/2014
CA-2013-100510,Standard,5/13/2013
CA-2013-100510,Standard,5/13/2013
CA-2014-146983,Standard,3/9/2014
US-2011-134054,1 Day,10/10/2011
CA-2013-113236,SC,5/27/2013
CA-2013-113236,SC,5/27/2013
CA-2014-122539,Standard,2/12/2014
CA-2014-122539,Standard,2/12/2014
CA-2014-122539,Standard,2/12/2014
CA-2013-166772,Standard,9/21/2013
US-2014-152898,Standard,9/16/2014
CA-2013-160486,Standard,12/31/2013
CA-2014-102218,SC,3/9/2014
CA-2011-161032,Standard,11/18/2011
CA-2012-102778,FC,11/21/2012
CA-2014-154011,Standard,6/20/2014
CA-2014-154011,Standard,6/20/2014
US-2014-165456,FC,1/12/2014
CA-2011-111857,SC,4/23/2011
CA-2011-163650,FC,9/23/2011
CA-2011-163650,FC,9/23/2011
CA-2014-124114,1 Day,3/3/2014
US-2014-116505,SC,11/18/2014
CA-2014-161340,Standard,2/6/2014
CA-2014-161340,Standard,2/6/2014
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
US-2012-163433,SC,4/18/2012
CA-2012-137603,Standard,9/19/2012
CA-2011-128237,Standard,3/25/2011
CA-2011-128237,Standard,3/25/2011
CA-2011-128237,Standard,3/25/2011
CA-2011-128237,Standard,3/25/2011
US-2013-102141,Standard,1/9/2013
CA-2014-148642,Standard,3/13/2014
CA-2014-148642,Standard,3/13/2014
CA-2012-111948,1 Day,11/11/2012
CA-2012-111948,1 Day,11/11/2012
CA-2013-161907,Standard,6/4/2013
CA-2013-161907,Standard,6/4/2013
CA-2014-124940,Standard,2/22/2014
US-2014-108343,Standard,7/21/2014
US-2014-108343,Standard,7/21/2014
US-2014-108343,Standard,7/21/2014
US-2013-111563,Standard,5/11/2013
US-2013-111563,Standard,5/11/2013
CA-2014-121853,Standard,9/24/2014
CA-2014-121853,Standard,9/24/2014
CA-2014-121853,Standard,9/24/2014
US-2014-130687,FC,8/9/2014
US-2014-130687,FC,8/9/2014
US-2014-130687,FC,8/9/2014
CA-2012-164497,FC,11/28/2012
US-2012-153283,Standard,11/18/2012
CA-2013-108056,Standard,4/10/2013
CA-2014-127726,SC,9/14/2014
CA-2014-127726,SC,9/14/2014
CA-2014-110198,FC,2/5/2014
CA-2014-110198,FC,2/5/2014
CA-2014-130715,Standard,9/17/2014
CA-2011-155264,SC,10/19/2011
CA-2011-155264,SC,10/19/2011
CA-2011-155264,SC,10/19/2011
CA-2011-155264,SC,10/19/2011
CA-2011-155264,SC,10/19/2011
CA-2013-119123,Standard,3/14/2013
CA-2014-109085,FC,2/18/2014
CA-2014-109085,FC,2/18/2014
CA-2014-109085,FC,2/18/2014
CA-2014-109085,FC,2/18/2014
CA-2014-109085,FC,2/18/2014
CA-2013-114860,Standard,12/23/2013
CA-2013-114860,Standard,12/23/2013
CA-2013-159009,Standard,9/24/2013
CA-2013-159009,Standard,9/24/2013
CA-2014-148411,FC,9/25/2014
CA-2014-148411,FC,9/25/2014
CA-2012-110324,Standard,1/12/2012
CA-2012-110324,Standard,1/12/2012
CA-2012-110324,Standard,1/12/2012
CA-2013-168046,SC,1/25/2013
CA-2013-168046,SC,1/25/2013
CA-2013-168046,SC,1/25/2013
CA-2013-168046,SC,1/25/2013
CA-2014-111591,Standard,3/22/2014
CA-2014-111591,Standard,3/22/2014
CA-2014-111591,Standard,3/22/2014
CA-2014-111591,Standard,3/22/2014
US-2011-166828,FC,8/22/2011
CA-2011-108147,Standard,6/13/2011
CA-2011-108147,Standard,6/13/2011
CA-2013-154998,FC,8/4/2013
CA-2014-113460,SC,8/11/2014
CA-2012-111339,FC,5/29/2012
CA-2012-111339,FC,5/29/2012
CA-2012-111339,FC,5/29/2012
CA-2014-102820,Standard,8/5/2014
CA-2013-149671,Standard,6/6/2013
CA-2012-126347,SC,12/14/2012
CA-2014-108756,Standard,12/26/2014
CA-2014-155362,Standard,12/18/2014
CA-2013-117625,Standard,5/16/2013
CA-2011-154158,SC,12/23/2011
CA-2011-154158,SC,12/23/2011
CA-2011-154158,SC,12/23/2011
CA-2011-154158,SC,12/23/2011
CA-2011-154158,SC,12/23/2011
CA-2014-100433,Standard,8/17/2014
CA-2014-163097,Standard,1/9/2014
US-2014-127292,Standard,1/20/2014
US-2014-127292,Standard,1/20/2014
US-2014-127292,Standard,1/20/2014
US-2014-127292,Standard,1/20/2014
CA-2012-163734,Standard,6/19/2012
CA-2014-162474,FC,3/14/2014
CA-2012-130848,1 Day,10/25/2012
CA-2011-125997,FC,9/20/2011
CA-2011-125997,FC,9/20/2011
CA-2011-125997,FC,9/20/2011
CA-2011-125997,FC,9/20/2011
CA-2011-125997,FC,9/20/2011
CA-2011-125997,FC,9/20/2011
CA-2013-103128,Standard,11/16/2013
CA-2012-167696,Standard,9/16/2012
CA-2011-159814,Standard,6/24/2011
CA-2013-105459,SC,8/13/2013
CA-2013-105459,SC,8/13/2013
CA-2014-141663,Standard,4/14/2014
CA-2011-152618,FC,3/14/2011
CA-2011-152618,FC,3/14/2011
CA-2014-162789,SC,9/23/2014
CA-2014-162789,SC,9/23/2014
US-2014-110149,FC,11/12/2014
US-2014-110149,FC,11/12/2014
CA-2013-108959,SC,3/15/2013
CA-2012-164777,FC,1/27/2012
CA-2013-132017,FC,9/27/2013
CA-2012-127824,Standard,10/18/2012
CA-2012-127824,Standard,10/18/2012
CA-2012-127824,Standard,10/18/2012
CA-2011-148285,Standard,1/11/2011
CA-2011-148285,Standard,1/11/2011
CA-2014-152926,SC,3/10/2014
CA-2014-152926,SC,3/10/2014
CA-2011-145254,Standard,7/23/2011
CA-2011-145254,Standard,7/23/2011
CA-2011-145254,Standard,7/23/2011
CA-2011-145254,Standard,7/23/2011
CA-2011-116246,SC,9/17/2011
CA-2013-160479,Standard,9/16/2013
CA-2011-167486,Standard,1/12/2011
CA-2011-152100,Standard,5/16/2011
CA-2012-166219,Standard,1/9/2012
CA-2012-166219,Standard,1/9/2012
CA-2012-111864,1 Day,6/19/2012
CA-2012-119627,Standard,8/17/2012
CA-2012-119627,Standard,8/17/2012
CA-2012-119627,Standard,8/17/2012
CA-2012-119627,Standard,8/17/2012
CA-2012-160787,1 Day,9/25/2012
CA-2014-107853,Standard,1/6/2014
CA-2014-126144,Standard,1/8/2014
US-2011-154655,Standard,10/17/2011
CA-2011-100391,Standard,5/25/2011
CA-2011-165477,SC,12/29/2011
CA-2014-165904,Standard,8/4/2014
CA-2014-165904,Standard,8/4/2014
CA-2012-104052,FC,1/3/2012
CA-2012-168277,Standard,3/6/2012
CA-2013-158617,Standard,9/23/2013
