PID,category,subcategory,date
OFF_ST10003058,Office Supplies,Storage,12/29/2014
OFF_PA10004239,Office Supplies,Paper,12/29/2014
TEC_AC10003038,Technology,Accessories,3/14/2013
TEC_MA10000984,Technology,Machines,3/14/2013
OFF_LA10004484,Office Supplies,Labels,5/22/2012
TEC_MA10004002,Technology,Machines,5/22/2012
OFF_ST10002406,Office Supplies,Storage,5/22/2012
TEC_PH10003645,Technology,Phones,5/22/2012
FUR_BO10001601,Furniture,Bookcases,2/18/2014
OFF_AR10000937,Office Supplies,Art,2/18/2014
TEC_PH10000038,Technology,Phones,2/18/2014
FUR_CH10003396,Furniture,Chairs,9/12/2014
OFF_EN10002592,Office Supplies,Envelopes,11/19/2014
FUR_CH10000422,Furniture,Chairs,11/19/2014
FUR_CH10002647,Furniture,Chairs,2/12/2013
OFF_AP10004859,Office Supplies,Appliances,2/12/2013
FUR_CH10004477,Furniture,Chairs,2/12/2013
OFF_AR10004817,Office Supplies,Art,4/10/2014
FUR_FU10003374,Furniture,Furnishings,5/9/2014
OFF_ST10003123,Office Supplies,Storage,11/25/2014
OFF_PA10000675,Office Supplies,Paper,1/7/2014
FUR_CH10004997,Furniture,Chairs,7/23/2014
FUR_FU10001934,Furniture,Furnishings,11/17/2013
FUR_CH10004997,Furniture,Chairs,11/17/2013
OFF_BI10001890,Office Supplies,Binders,11/17/2013
OFF_EN10002500,Office Supplies,Envelopes,9/12/2011
TEC_CO10001766,Technology,Copiers,9/12/2011
FUR_CH10004860,Furniture,Chairs,8/9/2014
OFF_BI10002049,Office Supplies,Binders,2/13/2012
TEC_AC10003499,Technology,Accessories,2/13/2012
OFF_ST10003470,Office Supplies,Storage,2/13/2012
FUR_FU10000222,Furniture,Furnishings,2/9/2014
TEC_AC10000023,Technology,Accessories,7/20/2011
OFF_PA10003971,Office Supplies,Paper,7/20/2011
OFF_AR10003481,Office Supplies,Art,7/20/2011
OFF_ST10001490,Office Supplies,Storage,7/20/2011
FUR_FU10003708,Furniture,Furnishings,8/10/2012
OFF_PA10001970,Office Supplies,Paper,2/16/2012
OFF_LA10002762,Office Supplies,Labels,2/16/2012
FUR_TA10002533,Furniture,Tables,8/13/2013
FUR_FU10004091,Furniture,Furnishings,9/11/2011
OFF_AR10001545,Office Supplies,Art,7/19/2013
OFF_ST10001476,Office Supplies,Storage,7/19/2013
OFF_PA10004971,Office Supplies,Paper,7/19/2013
OFF_LA10003223,Office Supplies,Labels,5/2/2013
OFF_ST10004340,Office Supplies,Storage,5/2/2013
FUR_TA10001095,Furniture,Tables,5/2/2013
TEC_PH10001448,Technology,Phones,5/2/2013
OFF_AP10001005,Office Supplies,Appliances,6/20/2011
OFF_AR10003469,Office Supplies,Art,6/20/2011
OFF_PA10000249,Office Supplies,Paper,6/15/2014
OFF_LA10001613,Office Supplies,Labels,12/28/2013
OFF_BI10001758,Office Supplies,Binders,1/27/2011
FUR_BO10004409,Furniture,Bookcases,1/27/2011
OFF_ST10001558,Office Supplies,Storage,3/24/2014
OFF_PA10002986,Office Supplies,Paper,3/24/2014
TEC_CO10004722,Technology,Copiers,3/24/2014
TEC_AC10002842,Technology,Accessories,3/21/2014
OFF_PA10001125,Office Supplies,Paper,3/21/2014
FUR_TA10002622,Furniture,Tables,5/10/2013
TEC_AC10002842,Technology,Accessories,11/19/2013
OFF_PA10004285,Office Supplies,Paper,12/27/2014
TEC_AC10004469,Technology,Accessories,3/14/2013
FUR_CH10001545,Furniture,Chairs,2/16/2013
OFF_AP10002578,Office Supplies,Appliances,3/10/2012
TEC_PH10003012,Technology,Phones,3/10/2012
FUR_FU10004909,Furniture,Furnishings,2/11/2012
OFF_BI10001524,Office Supplies,Binders,2/11/2012
OFF_BI10003355,Office Supplies,Binders,2/11/2012
FUR_BO10004357,Furniture,Bookcases,2/11/2012
FUR_TA10002774,Furniture,Tables,1/8/2013
FUR_TA10004575,Furniture,Tables,7/11/2014
FUR_CH10003312,Furniture,Chairs,7/11/2014
TEC_AC10001465,Technology,Accessories,7/11/2014
OFF_AR10002240,Office Supplies,Art,2/14/2013
OFF_LA10004559,Office Supplies,Labels,7/13/2011
OFF_BI10003291,Office Supplies,Binders,7/13/2011
OFF_ST10001505,Office Supplies,Storage,7/13/2011
OFF_PA10003892,Office Supplies,Paper,1/30/2013
OFF_ST10002370,Office Supplies,Storage,9/23/2013
TEC_AC10000474,Technology,Accessories,12/23/2014
TEC_CO10002095,Technology,Copiers,3/9/2013
FUR_TA10003469,Furniture,Tables,2/8/2012
FUR_TA10002958,Furniture,Tables,11/21/2012
TEC_PH10002923,Technology,Phones,11/21/2012
FUR_FU10004973,Furniture,Furnishings,5/19/2014
FUR_FU10001918,Furniture,Furnishings,5/19/2014
OFF_PA10003641,Office Supplies,Paper,7/24/2014
OFF_EN10002621,Office Supplies,Envelopes,9/13/2012
FUR_CH10003817,Furniture,Chairs,9/13/2012
OFF_PA10000659,Office Supplies,Paper,11/12/2013
OFF_PA10001870,Office Supplies,Paper,2/10/2012
OFF_BI10000320,Office Supplies,Binders,2/10/2012
OFF_PA10004735,Office Supplies,Paper,11/18/2014
FUR_FU10004091,Furniture,Furnishings,11/18/2014
OFF_BI10000546,Office Supplies,Binders,3/12/2012
OFF_AP10001293,Office Supplies,Appliances,3/12/2012
FUR_FU10000576,Furniture,Furnishings,3/12/2012
OFF_PA10004519,Office Supplies,Paper,6/12/2012
TEC_AC10004568,Technology,Accessories,6/9/2014
OFF_AR10001897,Office Supplies,Art,6/9/2014
OFF_PA10001800,Office Supplies,Paper,6/9/2014
OFF_BI10001628,Office Supplies,Binders,1/5/2014
OFF_ST10004123,Office Supplies,Storage,1/5/2014
OFF_ST10000885,Office Supplies,Storage,8/11/2012
TEC_PH10004165,Technology,Phones,8/11/2012
FUR_FU10002240,Furniture,Furnishings,8/11/2012
TEC_MA10000045,Technology,Machines,8/11/2012
FUR_CH10003746,Furniture,Chairs,8/11/2012
FUR_TA10000577,Furniture,Tables,4/26/2012
OFF_AR10004757,Office Supplies,Art,4/26/2012
OFF_BI10000545,Office Supplies,Binders,9/20/2012
OFF_ST10001522,Office Supplies,Storage,9/20/2012
OFF_AP10001271,Office Supplies,Appliances,8/9/2014
FUR_FU10002030,Furniture,Furnishings,8/11/2013
OFF_ST10001272,Office Supplies,Storage,8/11/2013
OFF_BI10001116,Office Supplies,Binders,2/10/2012
OFF_PA10004665,Office Supplies,Paper,2/10/2012
OFF_BI10004506,Office Supplies,Binders,2/10/2012
OFF_BI10001982,Office Supplies,Binders,2/10/2012
OFF_FA10002676,Office Supplies,Fasteners,3/10/2011
FUR_FU10000758,Furniture,Furnishings,3/10/2011
OFF_LA10002271,Office Supplies,Labels,3/10/2011
OFF_BI10002609,Office Supplies,Binders,3/10/2011
OFF_FA10000254,Office Supplies,Fasteners,3/10/2011
OFF_ST10000321,Office Supplies,Storage,2/19/2011
OFF_PA10000241,Office Supplies,Paper,6/13/2013
OFF_PA10004782,Office Supplies,Paper,6/13/2013
OFF_PA10004243,Office Supplies,Paper,2/11/2014
OFF_PA10001033,Office Supplies,Paper,2/11/2014
FUR_FU10000723,Furniture,Furnishings,5/4/2013
OFF_ST10003455,Office Supplies,Storage,5/4/2013
TEC_AC10001109,Technology,Accessories,5/4/2013
OFF_AR10004344,Office Supplies,Art,1/7/2013
FUR_BO10004695,Furniture,Bookcases,1/7/2013
OFF_ST10000675,Office Supplies,Storage,9/22/2011
OFF_ST10002301,Office Supplies,Storage,9/22/2011
OFF_SU10001212,Office Supplies,Supplies,2/5/2014
FUR_TA10001889,Furniture,Tables,2/5/2014
FUR_CH10002024,Furniture,Chairs,2/5/2014
OFF_ST10000617,Office Supplies,Storage,10/21/2014
OFF_PA10000380,Office Supplies,Paper,10/21/2014
OFF_AR10003251,Office Supplies,Art,10/21/2014
FUR_FU10000175,Furniture,Furnishings,10/21/2014
OFF_BI10004716,Office Supplies,Binders,1/9/2011
TEC_AC10002842,Technology,Accessories,1/9/2011
TEC_PH10003691,Technology,Phones,8/16/2011
FUR_FU10002878,Furniture,Furnishings,8/16/2011
OFF_ST10000991,Office Supplies,Storage,8/19/2011
OFF_AP10002439,Office Supplies,Appliances,10/5/2012
OFF_AR10004602,Office Supplies,Art,10/5/2012
TEC_PH10001795,Technology,Phones,5/14/2013
OFF_BI10002854,Office Supplies,Binders,5/3/2012
FUR_FU10000023,Furniture,Furnishings,5/3/2012
OFF_AP10000828,Office Supplies,Appliances,5/3/2012
OFF_ST10000777,Office Supplies,Storage,5/3/2012
TEC_CO10000971,Technology,Copiers,8/13/2014
OFF_PA10003134,Office Supplies,Paper,8/13/2014
TEC_PH10002538,Technology,Phones,8/13/2014
OFF_ST10001228,Office Supplies,Storage,8/13/2014
TEC_AC10000397,Technology,Accessories,8/13/2014
OFF_BI10004308,Office Supplies,Binders,8/13/2014
OFF_PA10000357,Office Supplies,Paper,6/27/2013
OFF_BI10000773,Office Supplies,Binders,6/27/2013
OFF_ST10001837,Office Supplies,Storage,6/27/2013
OFF_PA10002552,Office Supplies,Paper,12/16/2013
OFF_BI10000014,Office Supplies,Binders,9/13/2012
OFF_AP10004136,Office Supplies,Appliances,12/30/2011
OFF_BI10003429,Office Supplies,Binders,12/30/2011
TEC_PH10000376,Technology,Phones,4/5/2011
FUR_TA10003469,Furniture,Tables,1/31/2014
OFF_SU10004231,Office Supplies,Supplies,1/31/2014
TEC_PH10002584,Technology,Phones,1/31/2014
OFF_AR10003602,Office Supplies,Art,1/31/2014
FUR_CH10002331,Furniture,Chairs,12/26/2013
FUR_CH10001802,Furniture,Chairs,10/21/2013
OFF_AR10000634,Office Supplies,Art,6/13/2012
OFF_ST10002615,Office Supplies,Storage,1/7/2014
OFF_PA10004040,Office Supplies,Paper,6/26/2012
OFF_BI10003727,Office Supplies,Binders,2/21/2013
OFF_BI10002026,Office Supplies,Binders,2/21/2013
OFF_ST10001496,Office Supplies,Storage,2/21/2013
OFF_ST10003716,Office Supplies,Storage,4/23/2014
OFF_EN10002504,Office Supplies,Envelopes,10/5/2014
FUR_CH10001270,Furniture,Chairs,10/5/2014
TEC_MA10004241,Technology,Machines,12/21/2012
OFF_AR10001468,Office Supplies,Art,12/21/2012
TEC_AC10003198,Technology,Accessories,12/21/2012
FUR_FU10003039,Furniture,Furnishings,12/21/2012
OFF_PA10000295,Office Supplies,Paper,8/16/2011
OFF_AR10004344,Office Supplies,Art,8/16/2011
TEC_AC10002473,Technology,Accessories,8/16/2011
OFF_AP10002403,Office Supplies,Appliances,8/16/2011
OFF_SU10000432,Office Supplies,Supplies,8/16/2011
OFF_LA10000443,Office Supplies,Labels,8/16/2011
OFF_BI10003166,Office Supplies,Binders,11/12/2012
OFF_BI10002393,Office Supplies,Binders,4/11/2014
TEC_PH10001809,Technology,Phones,3/14/2014
OFF_EN10002600,Office Supplies,Envelopes,4/6/2013
TEC_AC10000109,Technology,Accessories,4/6/2013
FUR_FU10003829,Furniture,Furnishings,5/7/2012
OFF_LA10003223,Office Supplies,Labels,5/7/2012
OFF_AR10001770,Office Supplies,Art,3/15/2011
OFF_EN10003296,Office Supplies,Envelopes,4/20/2012
TEC_AC10003870,Technology,Accessories,2/8/2014
FUR_CH10000665,Furniture,Chairs,2/8/2014
TEC_PH10003092,Technology,Phones,2/11/2011
FUR_TA10001086,Furniture,Tables,4/11/2014
OFF_PA10001870,Office Supplies,Paper,8/17/2013
OFF_BI10003305,Office Supplies,Binders,8/17/2013
OFF_BI10003007,Office Supplies,Binders,8/17/2013
OFF_AR10001419,Office Supplies,Art,7/26/2013
OFF_ST10003692,Office Supplies,Storage,1/3/2011
FUR_TA10001866,Furniture,Tables,1/3/2011
FUR_FU10002157,Furniture,Furnishings,1/2/2014
TEC_PH10001459,Technology,Phones,1/2/2014
FUR_CH10002126,Furniture,Chairs,7/16/2011
OFF_FA10001561,Office Supplies,Fasteners,7/16/2011
OFF_AR10003158,Office Supplies,Art,7/16/2011
OFF_PA10001804,Office Supplies,Paper,7/16/2011
OFF_AR10000422,Office Supplies,Art,4/17/2014
OFF_AR10000127,Office Supplies,Art,4/17/2014
OFF_ST10004634,Office Supplies,Storage,11/14/2014
OFF_AR10003582,Office Supplies,Art,5/12/2012
OFF_BI10002026,Office Supplies,Binders,2/10/2013
OFF_AP10000595,Office Supplies,Appliances,11/20/2013
OFF_PA10001509,Office Supplies,Paper,11/20/2013
OFF_ST10001321,Office Supplies,Storage,9/9/2014
TEC_PH10001750,Technology,Phones,9/9/2014
OFF_BI10001890,Office Supplies,Binders,7/22/2014
OFF_BI10004224,Office Supplies,Binders,7/22/2014
OFF_PA10001357,Office Supplies,Paper,7/10/2014
OFF_PA10004888,Office Supplies,Paper,7/10/2014
TEC_AC10002370,Technology,Accessories,8/11/2014
OFF_ST10004634,Office Supplies,Storage,3/13/2013
FUR_CH10002647,Furniture,Chairs,3/13/2013
OFF_PA10001801,Office Supplies,Paper,3/13/2013
OFF_BI10004632,Office Supplies,Binders,3/13/2013
OFF_BI10002082,Office Supplies,Binders,5/14/2014
OFF_AR10003986,Office Supplies,Art,3/7/2013
OFF_PA10001243,Office Supplies,Paper,12/27/2011
TEC_AC10003198,Technology,Accessories,12/27/2011
FUR_CH10003774,Furniture,Chairs,4/14/2014
OFF_PA10002262,Office Supplies,Paper,11/14/2011
OFF_AP10004532,Office Supplies,Appliances,6/15/2014
OFF_ST10001325,Office Supplies,Storage,1/12/2013
OFF_LA10004544,Office Supplies,Labels,3/21/2011
FUR_FU10001473,Furniture,Furnishings,3/21/2011
FUR_CH10000422,Furniture,Chairs,3/21/2011
FUR_FU10002960,Furniture,Furnishings,4/5/2012
FUR_FU10002445,Furniture,Furnishings,4/5/2012
TEC_PH10001300,Technology,Phones,4/5/2012
FUR_FU10001025,Furniture,Furnishings,4/5/2012
OFF_PA10002689,Office Supplies,Paper,4/5/2012
FUR_FU10004245,Furniture,Furnishings,4/5/2014
OFF_BI10003684,Office Supplies,Binders,4/5/2014
FUR_TA10003748,Furniture,Tables,4/5/2014
OFF_BI10002133,Office Supplies,Binders,4/5/2014
OFF_FA10002280,Office Supplies,Fasteners,4/5/2014
FUR_FU10000308,Furniture,Furnishings,8/27/2013
OFF_ST10000876,Office Supplies,Storage,4/18/2011
TEC_PH10000586,Technology,Phones,4/18/2011
TEC_AC10003399,Technology,Accessories,4/18/2011
OFF_AR10001955,Office Supplies,Art,3/1/2014
OFF_AP10000027,Office Supplies,Appliances,3/1/2014
FUR_TA10002958,Furniture,Tables,3/1/2014
OFF_ST10002615,Office Supplies,Storage,3/1/2014
TEC_PH10002624,Technology,Phones,3/5/2014
TEC_PH10002275,Technology,Phones,1/31/2014
OFF_SU10004290,Office Supplies,Supplies,7/9/2011
OFF_PA10000174,Office Supplies,Paper,7/9/2011
OFF_BI10004308,Office Supplies,Binders,7/9/2011
FUR_TA10003473,Furniture,Tables,6/17/2013
FUR_BO10003894,Furniture,Bookcases,10/18/2013
OFF_BI10001658,Office Supplies,Binders,12/27/2011
FUR_FU10003535,Furniture,Furnishings,2/12/2013
OFF_ST10000352,Office Supplies,Storage,11/11/2013
OFF_AP10004859,Office Supplies,Appliances,5/1/2012
OFF_BI10001294,Office Supplies,Binders,5/1/2012
OFF_AP10001242,Office Supplies,Appliances,3/22/2014
OFF_ST10002344,Office Supplies,Storage,11/18/2012
OFF_PA10003349,Office Supplies,Paper,11/18/2012
OFF_EN10003055,Office Supplies,Envelopes,11/18/2012
OFF_PA10001622,Office Supplies,Paper,9/9/2011
TEC_PH10003800,Technology,Phones,3/18/2013
FUR_CH10001270,Furniture,Chairs,2/15/2013
TEC_AC10003447,Technology,Accessories,11/27/2013
OFF_PA10004285,Office Supplies,Paper,11/27/2013
OFF_BI10001757,Office Supplies,Binders,5/9/2014
OFF_ST10001558,Office Supplies,Storage,3/6/2012
OFF_ST10001328,Office Supplies,Storage,3/6/2012
OFF_AP10004708,Office Supplies,Appliances,1/11/2011
OFF_FA10000621,Office Supplies,Fasteners,12/28/2013
OFF_PA10001838,Office Supplies,Paper,5/12/2014
FUR_FU10001473,Furniture,Furnishings,12/24/2014
TEC_PH10000193,Technology,Phones,2/12/2013
FUR_FU10002045,Furniture,Furnishings,2/12/2013
OFF_AP10002945,Office Supplies,Appliances,2/12/2013
FUR_TA10001095,Furniture,Tables,2/12/2013
OFF_PA10001144,Office Supplies,Paper,6/30/2011
OFF_BI10004099,Office Supplies,Binders,3/9/2011
FUR_CH10001973,Furniture,Chairs,3/11/2014
OFF_ST10000344,Office Supplies,Storage,4/13/2012
OFF_BI10002026,Office Supplies,Binders,5/12/2012
FUR_CH10003535,Furniture,Chairs,5/12/2012
OFF_PA10004156,Office Supplies,Paper,5/12/2012
OFF_PA10002254,Office Supplies,Paper,1/2/2013
FUR_FU10003247,Furniture,Furnishings,7/13/2014
TEC_AC10002473,Technology,Accessories,7/13/2014
FUR_FU10001057,Furniture,Furnishings,7/13/2014
OFF_AR10001419,Office Supplies,Art,7/13/2014
OFF_AR10004010,Office Supplies,Art,7/13/2014
OFF_BI10004230,Office Supplies,Binders,11/12/2012
FUR_TA10001768,Furniture,Tables,11/16/2013
OFF_AR10003514,Office Supplies,Art,5/13/2013
FUR_TA10002228,Furniture,Tables,3/15/2014
OFF_PA10001972,Office Supplies,Paper,12/18/2013
TEC_AC10002942,Technology,Accessories,12/18/2013
OFF_PA10000474,Office Supplies,Paper,4/13/2014
OFF_BI10004330,Office Supplies,Binders,10/5/2014
OFF_ST10000604,Office Supplies,Storage,10/5/2014
FUR_TA10004154,Furniture,Tables,10/5/2014
OFF_ST10000636,Office Supplies,Storage,10/5/2014
TEC_AC10004171,Technology,Accessories,10/5/2014
TEC_AC10002167,Technology,Accessories,10/13/2014
OFF_FA10000621,Office Supplies,Fasteners,10/13/2014
FUR_FU10004053,Furniture,Furnishings,10/13/2014
FUR_BO10003404,Furniture,Bookcases,10/13/2014
OFF_BI10004099,Office Supplies,Binders,8/29/2013
OFF_SU10004290,Office Supplies,Supplies,2/10/2012
OFF_SU10001935,Office Supplies,Supplies,11/24/2014
TEC_AC10004227,Technology,Accessories,11/13/2014
FUR_FU10004904,Furniture,Furnishings,12/20/2013
OFF_ST10001511,Office Supplies,Storage,3/30/2011
FUR_FU10003535,Furniture,Furnishings,9/11/2014
OFF_FA10000053,Office Supplies,Fasteners,9/14/2011
OFF_PA10004610,Office Supplies,Paper,9/14/2011
FUR_FU10000550,Furniture,Furnishings,9/14/2011
OFF_BI10001721,Office Supplies,Binders,9/14/2011
OFF_BI10004040,Office Supplies,Binders,9/20/2012
TEC_AC10002550,Technology,Accessories,10/12/2012
OFF_BI10003876,Office Supplies,Binders,1/6/2011
TEC_PH10000213,Technology,Phones,3/15/2014
OFF_PA10002615,Office Supplies,Paper,9/12/2013
OFF_PA10002254,Office Supplies,Paper,7/5/2014
TEC_PH10004586,Technology,Phones,7/3/2013
OFF_BI10002982,Office Supplies,Binders,7/3/2013
TEC_PH10002538,Technology,Phones,7/3/2013
FUR_TA10001039,Furniture,Tables,10/24/2014
FUR_FU10004963,Furniture,Furnishings,10/24/2014
FUR_FU10000277,Furniture,Furnishings,10/24/2014
FUR_TA10004915,Furniture,Tables,10/24/2014
OFF_PA10003724,Office Supplies,Paper,10/24/2014
OFF_AP10002906,Office Supplies,Appliances,10/24/2014
TEC_PH10001459,Technology,Phones,4/28/2011
FUR_CH10002880,Furniture,Chairs,4/19/2013
OFF_ST10001780,Office Supplies,Storage,4/19/2013
FUR_FU10004748,Furniture,Furnishings,4/19/2013
TEC_PH10001918,Technology,Phones,5/23/2013
FUR_CH10001146,Furniture,Chairs,3/6/2014
OFF_BI10004364,Office Supplies,Binders,3/6/2014
OFF_BI10002133,Office Supplies,Binders,8/25/2011
OFF_BI10002225,Office Supplies,Binders,8/25/2011
OFF_BI10002432,Office Supplies,Binders,4/9/2011
OFF_ST10000563,Office Supplies,Storage,4/9/2011
OFF_LA10001982,Office Supplies,Labels,3/9/2012
TEC_PH10003273,Technology,Phones,1/4/2011
TEC_AC10002718,Technology,Accessories,5/15/2012
OFF_ST10001505,Office Supplies,Storage,4/14/2012
OFF_AP10000179,Office Supplies,Appliances,4/14/2012
OFF_BI10002309,Office Supplies,Binders,9/20/2013
FUR_TA10001950,Furniture,Tables,11/18/2013
FUR_BO10001972,Furniture,Bookcases,4/24/2014
TEC_AC10002473,Technology,Accessories,4/24/2014
FUR_FU10000193,Furniture,Furnishings,4/24/2014
OFF_LA10000081,Office Supplies,Labels,4/24/2014
OFF_ST10000876,Office Supplies,Storage,10/22/2012
OFF_BI10004492,Office Supplies,Binders,4/15/2014
OFF_PA10001033,Office Supplies,Paper,4/15/2014
OFF_PA10004039,Office Supplies,Paper,2/11/2014
TEC_MA10004552,Technology,Machines,10/30/2012
OFF_AR10002578,Office Supplies,Art,12/19/2014
OFF_PA10004022,Office Supplies,Paper,3/13/2013
TEC_PH10004100,Technology,Phones,7/21/2011
OFF_AR10001860,Office Supplies,Art,5/25/2013
OFF_LA10001297,Office Supplies,Labels,2/16/2014
OFF_BI10004828,Office Supplies,Binders,9/21/2013
FUR_FU10002759,Furniture,Furnishings,9/25/2014
OFF_PA10000740,Office Supplies,Paper,1/4/2014
OFF_PA10001144,Office Supplies,Paper,1/4/2014
OFF_PA10000859,Office Supplies,Paper,1/4/2014
TEC_MA10001127,Technology,Machines,2/2/2013
OFF_BI10002557,Office Supplies,Binders,2/2/2013
FUR_FU10001731,Furniture,Furnishings,2/2/2013
OFF_FA10001135,Office Supplies,Fasteners,8/7/2014
OFF_PA10000069,Office Supplies,Paper,10/23/2012
TEC_CO10001943,Technology,Copiers,10/23/2012
OFF_BI10000977,Office Supplies,Binders,10/23/2012
TEC_AC10002942,Technology,Accessories,3/12/2013
OFF_AR10000588,Office Supplies,Art,5/3/2011
TEC_AC10002001,Technology,Accessories,5/3/2011
OFF_SU10000381,Office Supplies,Supplies,5/3/2011
OFF_BI10001617,Office Supplies,Binders,5/3/2011
OFF_PA10001878,Office Supplies,Paper,5/3/2011
TEC_PH10000376,Technology,Phones,2/29/2012
FUR_CH10003396,Furniture,Chairs,2/29/2012
OFF_PA10003363,Office Supplies,Paper,2/21/2011
FUR_CH10003298,Furniture,Chairs,3/5/2013
OFF_BI10001757,Office Supplies,Binders,3/13/2013
TEC_AC10004633,Technology,Accessories,3/13/2013
OFF_EN10001453,Office Supplies,Envelopes,3/13/2013
TEC_AC10004761,Technology,Accessories,11/12/2012
TEC_PH10003691,Technology,Phones,11/12/2012
OFF_BI10004965,Office Supplies,Binders,11/12/2012
OFF_BI10004233,Office Supplies,Binders,12/23/2013
FUR_FU10003601,Furniture,Furnishings,2/2/2013
OFF_PA10002787,Office Supplies,Paper,6/6/2014
OFF_AR10003602,Office Supplies,Art,8/21/2012
OFF_AR10002053,Office Supplies,Art,8/21/2012
OFF_AR10002833,Office Supplies,Art,8/4/2013
FUR_FU10002501,Furniture,Furnishings,5/6/2014
FUR_FU10002506,Furniture,Furnishings,5/12/2014
FUR_CH10003817,Furniture,Chairs,5/12/2014
FUR_CH10004860,Furniture,Chairs,5/12/2014
FUR_FU10002268,Furniture,Furnishings,1/15/2013
TEC_PH10000148,Technology,Phones,2/4/2013
OFF_PA10004082,Office Supplies,Paper,9/22/2014
TEC_PH10004348,Technology,Phones,3/17/2014
FUR_FU10003424,Furniture,Furnishings,3/17/2014
OFF_BI10004654,Office Supplies,Binders,3/17/2014
TEC_AC10004571,Technology,Accessories,3/17/2014
